 1.621e+01 1.0865e-04 1.0865e-04 [ 1.0865e-04 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9986e-01
 1.632e+01 7.0284e-05 7.0284e-05 [ 7.0284e-05 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9990e-01
 1.643e+01 4.6125e-05 4.6125e-05 [ 4.6125e-05 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9993e-01
 1.655e+01 3.0733e-05 3.0733e-05 [ 3.0733e-05 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9994e-01
 1.666e+01 2.0794e-05 2.0794e-05 [ 2.0794e-05 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9995e-01
 1.677e+01 1.4281e-05 1.4281e-05 [ 1.4281e-05 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9996e-01
 1.689e+01 9.9452e-06 9.9452e-06 [ 9.9452e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9997e-01
 1.700e+01 7.0139e-06 7.0139e-06 [ 7.0139e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9997e-01
 1.711e+01 5.0016e-06 5.0016e-06 [ 5.0016e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9997e-01
 1.723e+01 3.6003e-06 3.6003e-06 [ 3.6003e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9997e-01
 1.734e+01 2.6118e-06 2.6118e-06 [ 2.6118e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.745e+01 1.9067e-06 1.9067e-06 [ 1.9067e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.757e+01 1.3990e-06 1.3990e-06 [ 1.3990e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.768e+01 1.0304e-06 1.0304e-06 [ 1.0304e-06 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.779e+01 7.6110e-07 7.6110e-07 [ 7.6110e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.791e+01 5.6342e-07 5.6342e-07 [ 5.6342e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.802e+01 4.1772e-07 4.1772e-07 [ 4.1772e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.813e+01 3.1003e-07 3.1003e-07 [ 3.1003e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.825e+01 2.3026e-07 2.3026e-07 [ 2.3026e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.836e+01 1.7109e-07 1.7109e-07 [ 1.7109e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.847e+01 1.2714e-07 1.2714e-07 [ 1.2714e-07 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.859e+01 9.4480e-08 9.4480e-08 [ 9.4480e-08 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
 1.870e+01 7.0201e-08 7.0201e-08 [ 7.0201e-08 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9998e-01
